idx,smiles
96424,OCC#CC(C=O)C=O
69146,OC12CC1C=CC1NC21
96929,CNC(=O)C(=N)NC=N
8971,CCC#CC(=O)C#N
114256,CCC1COC1C(C)=O
11120,CC1COC(C1)C#C
44805,O=C1CC2CC3NC3C12
102087,CCC1(C)C2OC2C1O
120624,CC1OC1(C)CCCO
123215,CC(O)C1=NN(C)C=C1
64490,CC1(CC1CC#C)C=O
62352,CC1(C)CC(=O)C1C#N
117824,CCOC1(CCC1)C=O
824,NCC(F)(F)F
103227,CC(=N)OC1(CO)CC1
107281,NC1=C(CO)C(=N)OC1
55748,CC(C#N)C(N)C(N)=O
119556,COCC1CNC(=O)N1
120211,CCCC(=O)COCC
117833,CCCC12C3C4C1N4C23
102878,COC1(C)COC11CC1
96766,NC(=O)CCC#CCO
73279,NC1=CC(=O)CCOC1
37383,C1C2C3OC22CCCC132
31757,OCC1=CN=CC(O)=N1
122943,CC(C)C1=C(O)C=NN1
61305,NC(CCOC=O)C#N
121672,CCCCCCNC=O
82076,CC1C2CC=CC1C2C
11150,CN=C1OC(C)C=C1
107990,OCC1=CCCOC1=N
6673,CCOC=NC(C)C
4066,NC1=NCCC1=NO
128596,NC1=NOC(=N)NC1=O
2031,O=C1COC=NC1
18782,C1CC2C3CC(O3)C12
913,N=C1OC=NC=C1
41979,O=C(CN1CCC1)C#C
116450,CCOC(C)C(=O)C#N
116169,NC(CCO)(C#N)C#N
127112,COC1=NOC(N)=C1N
104520,CC1N2C3CC2C13CO
120288,CCOCC(C)(C)C#C
103279,CCC1(CN(C)C1)C#N
73684,CC1=CC2C3CC2(C3)C1
32984,C#CC(OC1CC1)C#C
32290,COC=NC1=CC=CO1
31436,COC1=NC=C(C)C=C1
45276,O=C1CC=CC(O1)C#N
105618,CN1C2CC2(CO)C1=O
51766,N=COCC1CC2NC12
112513,CCN1CC1CC(C)C
1815,CC1=CC(=O)OC1
95666,CN=C1CC(C)(O1)C#N
60680,CC(CC1CC1O)C#N
43155,N=C1CC(N1)(C#N)C#N
100439,CC(CO)CC1CCC1
86492,CC1CC11C2CC2C1O
115047,CCC1OCOCC=C1
26729,NC1=C(NC=O)N=CO1
118916,COCC1NC(=O)C1C
58969,CC(C)CC#CC(C)=O
30301,CCN(C)C1=CNC=C1
38747,C1OC2C3OC22C1OC32
55779,CC(C(N)C#N)C1CC1
89330,CC1CC2C(C)C(=O)N12
43440,N=C1NC2(COC12)C#C
118111,OCCC12NC1CC=C2
44777,O=C1OC2CC3NC1C23
39459,C1NC11C2COC1OC2
123300,CC1(CC1)N1N=NN=N1
778,OC1=NC=NN1
96745,OCC#CCC1CC1O
63488,CC1(O)COCC2CC12
121153,OCCCC1OCCO1
11645,CN1CC2(CC2)C1=O
101681,CCC1(C#C)C2CN1C2
58955,CC(C)N=C1OCC1O
123941,CC1=NN(CC=O)N=N1
62698,CC1(O)CC1C1(C)CO1
17072,CC1CN1CC1CN1
28175,NC1=NC=C(O)C(O)=N1
126711,CNC1=NNC(=C1)C#C
104189,CNC1(CCC1=O)C#N
91512,CC1CC2OCOC2=N1
78033,OC1C2C3C4CC2C1C34
19478,CCC1C2C3CC1C23
10766,CC12CC1C(C2)C#N
107616,OCC1=CC2NC1C2=O
81687,CC1C2CC3N2C13C=O
42755,O=C1C2OCC2C11CN1
89159,CC1OC23COC2C1C3
32682,CC1=COC=C1CCO
108000,CCC1=CCCOC1C
99780,NC(CO)C1(CN1)C#N
33324,C#CC12CC(C1)N=CO2
19910,CC(C1CC1)C1CC1
52442,CC#CC1(COC1)C#N
5027,CC1=C(N)OC=C1N
119205,CCCN1CC1C(C)=O
78091,CC1C2C3C=CC1C23C
67717,CC12CC(CC=O)(C1)C2
10979,N=C1CN=C(N1)C#N
40689,C1OC23C=CC4C2NC134
37073,O1C2C3C1C1OC3OC21
108937,COC1C2C(O)CC12O
85420,CC1CC(C)CC(O)C1
99098,CCC(C)(CO)OC=O
53954,CC(=O)C12CC1OCO2
94337,CC1CCC=CC(=O)C1
57044,CC(C=O)C(=O)N(C)C
86689,CN1CC11CN(C1)C=O
99713,COC(C)C1(C)CCO1
13758,N#CCC12CC1OC2
126653,CNC1=CON=CC1=O
54386,CC(=O)C1OC1C1CN1
127623,N=C1OC2=C(O1)C=NO2
96773,CCC#CCCC(C)O
85446,CN1CC(C1)(C=O)C#N
15255,N=C1OCC=C1C#C
47095,O=C1CC2NC2CCO1
16315,OC12CN=C3NC1C23
47709,N=C(NCC1CC1)C=O
11360,OC(CC1CC1)C=O
28251,CC1=CN=C(C=O)C=C1
43818,O=C1NC2C1OCC2=O
71614,CC12CC(CO1)NC2=O
43710,O=C1CC2C(CC#C)N12
43257,O=C1CC2(C1)C1CC2C1
98640,COC(C)(C#N)C(C)O
129,CCOC=O
43245,O=C1CC(C1)OCC#N
9465,CCC1(C)OC1C#N
103300,COC1(CC(O)C1)C=O
92615,CN1CCC(N)(C1)C#N
18613,O=C1OC2C3CC1C23
50127,O=CN1CCC2OC2C1
75624,CC1C(O)C1C(=O)C#C
24426,O=C(C#C)C1=CC=CN1
120773,CCOCC12CCC1O2
127790,NC(=O)C1=C(N)C=NN1
70076,CC12CC3(COC3C1)C2
16524,C#CC1CC2CC2O1
34967,N#CC1NC2C3NC3C12
116704,OCCC(O)C1CCC1
115308,CCN=CNC(=O)CC
110957,COC1OC(=N)C=C1N
70669,CC12OC3C1OCC23O
55706,CC(C#N)C(C)(N)C#C
8195,C#CCC12CC(C1)O2
67575,CC12OC(C3CC13)C2=O
115226,CCN=CN(C=N)C=N
124337,CC1CC2=CC(N)=NN12
122790,CC(=O)N1N=CN=C1C
25015,O=CC1=C(OC=N1)C#N
72686,CC12CC=CC1OCO2
53567,CC(=O)C(CC=O)C#N
18302,O=COC1CN2CC12
62283,CC1(C)C=CCC1C#N
71913,CC12CCN1C(C2)C#N
80363,CC1C2CC1C(C)C=C2
78760,CC1C2C3NC3CC12O
27776,NC1=NC2=C(O1)C=CC2
129835,OC1CNC2=NOC=C12
60788,OC(CC=O)(C=O)C#N
56222,CC(C#N)C1OCC1=O
106429,OCC12CC3C(C1O)N23
58171,CC(C)C1=CCC(C)C1
119113,CCCN1CC1(C)C=O
41278,C1CC2C3CCC2C1O3
131411,CN1N=NC(=O)N=C1F
130110,OCCN1C=C(O)N=N1
125269,CCN1N=NC=CC1=N
79282,OC1C2CC(=O)C=CC12
74989,CN1C(=O)CCN=C1N
98950,CCC(C)(C=O)C1CC1
7108,OCCC(O)CCO
74693,OC1C(=O)C2N3CC12C3
56742,CC(C)(C)COCC=O
130930,CC1=NC=CC(C)=C1F
60932,CC(OC=O)C1COC1
74108,CC1=CNC(=O)C11CN1
19693,O=CN1C2C3OC3C12
110496,OCC1C2COCCN12
122863,CC(C#N)C1=CC=NO1
108500,CCC1C(C)C2OCC12
130672,CC1=CC=C(F)C(O)=C1
89064,CC1CC23CC12CCO3
115936,CCOC(=O)NC1CC1
2911,OCC1COC=N1
39441,C1NC11C2CN3CC2C13
53483,CC(C)(CC=O)C(N)=O
39482,C1CC11C=CC2OCC12
100991,CC(C)CC(CO)C=O
55078,CC(=O)NC1C2CCC12
60950,CC(CC=O)OC(N)=O
65518,CC12C3C4C1OC2C34O
57496,CC(O)C(O)COC=O
47123,O=C1NCCC2CC2O1
93,O=C1COC1
130126,OCCN1N=NOC1=N
116616,CCOC(C)C(O)CO
12861,O=C1CCN1CC#N
128441,NC1=NN2C=NNC2=N1
71467,CC12CCC(O)(CC1)C2
115530,OCCC#CCCC#C
94303,CC1CCC=C1C1CN1
26427,CC1=C(N)N=C(O1)C#C
41362,C1OC2CC1C=CCC2
62109,CC1(O)C2CN3C2CC13
76645,CC1C2(O)CCC12C#C
51615,O=COCC1(CN1)C=O
100249,OCC(O)CC(=O)C#C
123957,CC1=NN2C=COC2=N1
103802,OCC1(OC1C#N)C#N
27298,NC1=C(C=C(O)N1)C#N
91290,CC1OC2CCC12C#C
32511,CNCC1=NC=C(C)O1
20171,C1CC2=C(C1)N=NN2
4409,NC1=C(N)OC(=O)N1
105377,CNC12CC1(O)CC2=O
90373,CC1CC2CC1(O2)C#C
13213,CCOC1CN=CO1
115191,CCN=C1CC=CCO1
119625,CC1(C)COC1CCO
63155,CC1(C)CNC(=O)NC1
96340,OCC#CC(C#C)C#N
120099,CC(C)C(=O)OCCO
58906,CC(C)C1CCOC1C
9599,CCC1(C)CN=CO1
80329,OC1C2OC1C(=C2)C#N
37677,C1C2C=CC3CCC12O3
58613,CC(C)C1CC1C1CC1
72405,OC12CCC3C1N3C2=N
49026,O=CC1C2CC(C2)C1=O
87091,CC1COCC11CC1O
75112,CC1C(C#N)C1C(C)=O
113379,OCC1CC2OC=NC12
124191,CC1=NOC(NC=N)=N1
36735,C1CC23CC(C4NC24)C13
108565,COC1C(C)OC11CC1
107700,OCC1=CC2COC1O2
69159,CC12NC1C=CC21CC1
113781,OCC1OCC(=O)C=C1
56061,CC(C#N)C1CC(=O)C1
130480,FC1=CC(F)=CC(=N)O1
5957,CC(C)(C#N)C(N)=O
129376,O=COCC1=NOC=N1
74851,NC1C(=O)OC11COC1
112716,OCC1CC2(CO)NC12
61326,CN(CCOC=O)C=O
102278,COC1(C)CC(C)C1=O
5899,COC(C)(C)CC#N
33077,C#CC1(CN=CN1)C#C
89733,OC1CC2C3C4C(C13)N24
108814,CCC1C2(C)CC1(C)O2
59083,CC(C)CC(C)(O)C#C
20796,CN1C=C(N=N1)C#N
87092,CC1COCC11CN1C
47946,O=CC1(OC2CC12)C#C
26954,CC1=CNC(N)=NC1=O
97816,CC(C)(O)CC(=O)CO
112099,CCN1CC11COC1=O
118745,CCOC1C2NC2C1=O
100425,CCC(C)OC1CC1C
38963,C1C2OCCC3OC2C13
6609,CC(C)N=COC=O
23438,NC1=NC=CC=C1F
12553,OC12CCC1OC2=O
70781,CC12OC3C4C1N4C23C
69500,CC12CC1CC2C1CC1
16810,N#CC1C2CC1C2=O
130720,CC1=NC(F)=CC=C1O
19852,C1OC1C1CCC=C1
87782,CN1CC1C1OCC=C1
56821,CC(O)(CC1CO1)C#N
59721,CC(C1COC1)N1CC1
2970,CNC(=O)C1CO1
73552,CC1=NC2(CC2O1)C#N
83429,CC1C=CC2(C)OCC12
81311,OC1C2CC2CC11CC1
118465,COCC1C(C=O)N1C
47356,O=C1CNCCN2CC12
91899,CC1CC=CC2(C)NC12
71969,CC12COC1C1CN1C2
123239,CC(O)C1=NOC=C1N
35852,C#CCC1C2CC=CC12
130582,CC1=CC=C(F)NC1=O
23148,ON=C1C=CCC2CC12
91363,CC1CC2OCC1C=C2
95734,CN=C1OC2(C)CNC12
63789,OC1(CC#N)CC2NC12
63946,CC1(CC(O1)C=O)C=O
84676,CC1CC(C#C)C1C#C
85487,CC1CN(C1)C(=N)C=O
72804,NC1=C(C#C)C(=O)OC1
69547,CC12OC1CC2OC=N
85802,CC1CC(OC1=N)C=O
31628,COC1=NC=CC(=O)N1
114214,COC1COC11CC1O
85922,CC1CC(CCC#N)C1
48838,O=CC1=CCOC=NC1
26969,CC1=NC(=O)C(C)=CO1
99736,CCC1(CC1)C(C)OC
112990,COC1CC2C1OC2=N
81884,CN1C2CC3OC2C13C
92934,OC1COC(CC#C)C1
122410,C1COC2=NON=C2C1
34833,C#CC1NC1CN1CC1
19968,C1C2C3CCC=C1C23
56768,CC(O)(C=O)C(=O)C=O
62603,CC1(C)OC11CC2NC12
93371,CN1CCC1C#CC=O
86804,CC1NC11CC2OCC12
111915,CCN1CC1(CO)C#C
25258,O=CCNC1=CC=CO1
80365,CC1C2OC1C(C)C=C2
63868,CC1(CC1)OC(=O)C#N
14278,CC12CC3C(C1)C3C2
40938,C1OC23COC12CCC3
112638,CC12CC1(O)C(CO)O2
85328,CC1OC(C)C1OC=O
45525,O=C1COC(=O)N2CC12
29427,CN1C=C(C)N=C1C#C
65394,CC1(OCCC=C1)C#N
34778,C#CC1NC11CCC=C1
115959,CN=COC(=O)CCO
73090,CC1=C2NCC2OC1=N
22131,CCOC1CC(C1)=NO
77189,CC1CC(=O)C2C1N2C
88692,OC1CC2(CC2)C1C#C
131794,FC(F)(F)CNCC#N
81671,CN1C2CC3C2C13C#C
4677,NC1=CN=C(O1)C=O
69439,CC1(OC2CC12O)C#N
85208,CC1CC(O)C(O1)C=O
59868,CC(C=O)C(=O)CC=O
40087,C1OC1C1=CC2CC1O2
131781,OC1(CC(F)(F)F)CC1
57396,CC(C)C(O)C1(C)CO1
65037,OC1(CCC11CN1)C=O
62102,CC1(O)C2OC3(CC3)C12
62929,CC1(O)CC2CC12C#N
21148,N1C=CC2=C1N=NO2
117084,CCC(CCO)COC
35883,C#CC1CC(CC#N)O1
71226,CC12CC3CC1OCC23
56460,CC(O)(C#C)C1CCC1
72691,CC12COCC1N=CO2
66550,CC12C3NC3C1C2C#C
18607,O=C1CC2C3CN1C23
47331,O=C1OCCOC1C#C
2651,CCCC#CCO
36353,C#CCOCCN1CC1
125573,CN(C)CC1=NON=N1
126690,CNC1=NN(C)C(=O)N1
30306,COC(C)C1=CNC=N1
70753,OC12CN3C4C(OC14)C23
58663,CC(O)C1OC1CC=O
24763,N=C1OC=C2C3CC3N12
117231,CC1(CCO)C2CCC12
107979,CCC1=CCCNC1=O
64942,OC1(CCC(=O)C1)C=O
105783,OCC12CC1C1(CO1)C2
93159,OC1CCC11C2COC12
33342,C#CC12CC(C1)OCO2
89470,CC1CC2C(CC=O)C12
8168,CCOC1CC(C)C1
124119,CC1=NOC(=C1)C1CN1
34874,C#CC1CC2(CC2)C=C1
125540,CN(C)C1=NNC(N)=C1
52068,CC#CC(=N)NC(N)=O
10571,CC(C)(C#N)C1CC1
131641,CC#CC(O)C(F)(F)F
124507,CC1OCC2=C1N=NO2
20615,CCC1=NC(C)=NN1
116818,CC(CCO)OCC=O
102384,NC1(CC1(O)CO)C#N
79338,CC12C(O)C1CC2C#C
101525,COC(CC=O)CC=O
40900,C1OC23CCC(C2)OC13
50613,O=CNC12CC(C1)C2=O
31403,CNC1=CC=C(C)C=C1
97425,OCC(=O)C1C2CCC12
80535,CC1C2OC1C2(C)C=O
128310,NC1=CON=C1C1CN1
64904,CC1(COC(=N)O1)C#N
34841,N#CC1CC1OC1CC1
101510,COC(CC=O)CC#C
40626,C1CC23C4C5C4C2C5N13
92686,CC1CCN(C)C(=O)O1
25543,CC(=O)C1=CNC(C)=N1
90678,CC12CN1CC(O)C2=O
56499,CC(C)(O)C(=O)NC=O
28553,NC1=C(O)C=CC=C1O
9351,NC1CCC1(O)C#N
131263,CCC1=NC=CN=C1F
38991,C1C2CCOC3COC123
130390,FC1=CC(=N)NC(=O)N1
36807,C1CC11OC2C3OC3C12
57878,CC(C)C12C3C4C1N4C23
102610,CC1C2CC(C)(CO)C12
113988,CCC1CC(CO1)C#N
24025,C1N=COC2=COC=C12
48178,O=CC12CC(COC1)O2
79567,CC1C2CC(O)C=CC12
78985,CC1C2C(C=O)N=CN12
14847,CCC(C#N)C1CC1
30108,CN=C1OC=CC(=O)O1
97204,CCC(=O)C1(C)CC1C
63158,CC1(C)COC(=N)CO1
61412,NC1(C#C)C2OC(=N)C12
101151,CCN(CC)C(=O)CO
56516,CC(C)(O)C(C)(O)C#N
80773,CC1C2NC2(C)C1(C)O
17942,CN1C2CC(C=O)C12
120145,OCCCC(=O)C1CO1
93201,CC1OCC11NC1C#C
120158,CCCNC(=O)CC#N
125292,CCN=C1NC(O)=NO1
108691,CCN1C(C=O)C1C#N
102367,CCC1(C)NC1(C)C#N
19453,OC1C2CC3CN2C13
105404,COC12CC1(C)CC2O
75093,CN1C(C#C)C11COC1
1290,CC1(C)NCC1=O
125129,CCN1C=C(C=O)C=N1
78051,OC1C2C3C4NC4C2C13
4313,CC1=CN=CC(O)=C1
70688,CC12CC3C1OCCN23
88796,CC1CC2(CN2C=O)C1
113104,COC1CC2OC(C)C12
102443,OCC1(O)CC11CCO1
127896,NC(=O)OC1=CNN=C1
115559,CCOC(=N)C#CC=O
6902,CC1OC(=N)C1(C)C
77319,CC1C2C1C1(O)CC2C1
27477,NC1=CC(=N)OC(O)=C1
114765,COC1COCC1(C)C
127675,N=C1ON=CC=C1C=O
57737,CC(O)C1(C)OCC=C1
95489,CN=C(N)C1=NCCO1
78659,OC1C2C3OC3C(O)C12
67604,CC1(O)C2CC1(O)C=C2
56917,NC(N)=NC(C=O)C=O
92711,CC1OCC(C)C(C)=C1
30424,CCC1=C(N)N=C(C)O1
10008,OCCC(C=O)C#N
53081,CC#CCC12CCC1N2
45997,O=C1COC2(CC12)C#C
81974,OC1C2OC3COC1C23
92177,CC1CCC(=O)C11CN1
127633,N=C1OCC2=C1ON=C2
94599,OC1CCCC(=C1)C#N
57785,CC(C)C1(CC1)C1OC1
75843,CC1C(O)C2=NCCN12
115163,CCN=C1OCC(N)=C1
45451,O=C1CC=CCCC=C1
121181,OCCOC=NCC=O
19995,C1OC2C3C=CC1C23
26024,CC(C)N1C=CC=C1C
81252,CN1C2CC2N=C1C#N
10014,COCC(C=O)C=O
84043,CC1C=CC(O)CC1=O
70376,CC12OC3C1C(C#C)C23
36108,N#CCN=COC1CC1
84378,CC1CC(=O)OC(C)=N1
2554,CCC1(CC1)C#C
72850,CC1=C(C)C(=O)NCC1
63989,CC1(OC1(C)C=O)C=O
4924,CC1=CC=NC=C1O
22181,ON=C(CCC#N)C#C
7537,CC1(O)CN2CCC12
84546,CC1NC(=O)COC1=O
103193,CC#CCC1(CO)CC1
9982,CCOC(=NC)C#C
121720,OCCCOCCCO
12948,COCC1COC1=O
75703,CC1C(O)C1CC1CO1
118493,CCOC1C(O)C1CO
98677,NC(CO)(C#N)C1CO1
19532,C1=CC2C3C=CC2C13
111952,OCC1CC1(CO)C=O
58920,CC(C)C1CCCC=C1
118554,CCOC1C2C3C1CN23
123896,CC1=NC2=CON=C2N1
102793,COC1(C)COC(=O)C1
5104,C#CCC1=COC=C1
117109,CCOC(NC=O)=NC
100735,CC(C)(C)C(CO)C=O
37087,C1CN2C3C4OC3C1C24
71313,CC12NC3COC1C23O
122769,CC(=O)CN1N=NN=N1
17827,C1CC2C=CCCC12
98901,CC(C)(CO)COC=O
83948,CC1CC(=O)C(=C1)C#C
41160,C1OC2C1C21CN=CO1
115367,CCN=COCC1CC1
19445,O=C1C2CC3OC2C13
112508,CCC1CC1CC(C)O
122837,CC(C#C)C1=CC=NN1
66711,OC12C3CC4OC(C13)C24
108145,CCN1C(C#N)C1C#N
92692,CC1COC(C)C(=O)C1
26777,NC1=C(NC=O)OC=N1
55509,NC(=O)COCCC#C
59159,CC(O)CC(O)CC=O
76579,CC12OC1C(C)(C)C2O
109474,CCC1N2CC(O)C12C
111960,CCC1(CC1OC)OC
79355,CC1C2OC(C#N)C12O
30203,CCC(=O)C1=CN=CN1
10682,CC1=CCC(O)CC1
102129,CCC1(C)C2OCC12C
119517,CCOC1CC=CC1O
890,OC1=CNC(=O)N1
61961,CC1(C)C2CN1C2C#C
33917,N#CC12OCC1C1CC21
74228,CC1=CCN(CC1)C=O
83809,CC1N=COC2(C)CC12
118774,CCOC1C2OC2C1C
69967,CC12CC3(C)OCC1C23
69660,CC12CC1CCC2(C)O
73461,CC1=CC2(C)OC2(C)C1
37467,C1C2C3CC=CC=C1C23
46833,N=C1CCC(=N)OCO1
64233,CC1(CN1)C1OC1C#C
43921,O=C1CC2C3CN(C1)C23
131699,FC(F)(F)C1(CN1)C#N
24614,N=C1NC2=C(O1)N=CN2
96499,CCC#CC1(CN1)C#N
75948,CN1C(C=O)C(O)C1=N
38902,C1CC23OC2CCC3O1
79609,CC1C2CC(N1C)C2=O
20650,CCC1=NON=C1C
71071,OC12CN3CC1(C=O)C23
16654,N=C1CC2OC2CO1
123608,CC1=C2N=COC2=NN1
119807,CCCC1OCOC1=O
7986,CC12CC1OC(=N)O2
78430,CN1C2C3CC2(C3)C1=O
50570,O=CNC1(CNC1)C#N
33691,C#CC12CN3C1C=CC23
4794,CCC1=CC=C(O)N1
113463,COC1CN2CCN=C12
119365,CC12CN1C(CCO)C2
30817,CCC1=C(CO)NC=N1
63421,CC1(C)COCC1(C)O
46817,N=C1OCOC(=O)C1=O
50230,O=CC1CCCC2CN12
2287,CC1OC1CC#C
59504,CC(C)COC(C)C=O
101304,CC(O)CC(CO)CO
82078,CC1C2OC=NC1C2C
79975,CC1N2CC1(O)C2C=O
91642,NC1CN=C(N)NC1=O
29461,CN1C=C(C=C1N)C#C
108315,COC1C(O)C1(C)OC
115966,CCCC(=O)CCC#N
103798,OCC1(NC1C#N)C#N
74111,NC1=NCC(=O)C11CO1
27808,CC1=NC2=C(NC=C2)O1
32912,C#CC#CC1OCC=C1
69573,CC12CN1CC=CC2=O
28623,NC1=NC=NC=C1C#N
25410,CC(=O)C1=C(N)N=CO1
8848,O=CNCC(=O)C#C
44788,O=C1CC2OC3CC2C13
56625,CC(C)(O)C1CC1C=O
112501,CC(C)CN1CC1CO
65958,CC12C3C=CC1C(=O)C23
26152,CC1(CC1)C1=CNC=C1
44829,O=C1CC2CC3OCC123
64439,CC1(CC1C1CC1)C=O
30312,OCC(O)C1=COC=N1
91872,CC1CC=CC1N1CC1
101363,CCC(CO)CNC=O
9812,CCC1(C)C(C)C1O
27005,CC1=CC(=O)N=C(C)O1
130384,FC1=CC(=O)N=C(F)O1
128857,O=C(C#N)C1=NNN=C1
119150,COCC1CC1(O)CO
86444,CN1CC11C2NC1C=C2
19782,N#CC1CC1C1CO1
32783,OCCOC1=CN=CN1
110623,CCC1C=CC2OC12C
34844,N#CC1CN1CC1CO1
16979,COC12CN3C1CC23
126449,CN=COC1=CON=C1
97363,CNC(=O)C1=CCOC1
52421,CC#CC1(NC1C)C#N
88204,CC1CC2(C)CC(=O)C12
57404,CC(O)C(O)C1(O)CC1
35907,N#CCC1CC11COC1
19285,C#CC1C2CCOC12
37482,C1C2C3CCC4C1N2C34
21926,ON=C(CC=O)CC=O
56872,CC(N)(CCC#N)C#N
96831,CNC(=O)C#CC1CN1
104324,OCC1(CCC=O)CN1
28102,CC1=CN=C(O)C(C)=C1
37384,C1C2C3OC22CCOC132
48967,O=CC1C2C3CC1CC23
20845,CN1N=C(O)NC1=O
81656,CN1C2CC3C2C(=O)C13
78727,OC1C2C3CC3C1C2O
22300,CC12NC(C1O)C2=NO
81010,NC1C2NC2C1(O)C#N
12729,CC12OCC1C2C#N
50716,O=CNC12CC1CCC2
15858,OC1C2COC12C=O
126029,CN1N=CC2=C1CC=C2
19680,C#CC1C2C3OC3C12
53717,CC(=O)C1(O)CCC=C1
90837,CC1CC2CC2C1(C)O
20430,CC1=CC(=O)N=NO1
22443,ON=C1C(O)CC11CC1
8805,CCC(O)C(C)CO
44292,O=C1NC2CC(N1)C=C2
32457,OCCC1=NC(O)=CO1
10497,COC1(CC1C)C=O
46615,N=C1OCC2CCC=C12
68470,CC12NC1C(C=C2)C#C
14490,CCCC#CCC#C
58944,CC(C)N=C(N)C(C)=O
117560,CCC1(COC)NC1C
55927,CC(C#N)C1(CN1)C=O
33663,N#CC12CN3C(CO1)C23
79449,CC1C2N1CC2(C)C=O
86630,CN1CC11CN(C)C1=O
40934,C1CC23CCCC12CO3
29530,CN1C=CC(=C1)N1CC1
128657,NC1=NOC2=C1OCO2
14237,OC12CC3C=CC1C23
58782,CC(C)C1OCC(C)=C1
55996,OC(C#C)C1=NCCN1
96870,NC(=O)C(=O)C(=O)CO
6070,CC1CC(C)(O)C1C
53092,CC#CCC1C2CC1O2
79135,CC1C2N=CNC12C=O
5496,CNC1=C(O)N=CN1
95206,CC1CCCCC11CO1
103366,CCC1(CO)CC(C)C1
49005,O=CC1C2CC(=O)CC12
60294,CC(CC#N)C(N)C#N
34692,N#CC1CC(N1)C1CN1
91973,CC1OC=NCC(=O)O1
68642,CC12NC1C1(CC1)C=C2
1692,OC1(COC1)C=O
124402,CC1CN2N=C(C)C=C12
119432,CCOC1CN2CC12C
15253,O=C1NC=NC1C#C
79828,OC1C2OC1(C#C)C2O
110561,COC1C=CC(=O)C1O
104416,OCC1(OCCO1)C=O
70733,CC12OC3C4C1N4CC23
981,CC1=CNC=C1C
3695,CCC1=NNN=C1
95458,CN=C(N)C(=O)C#CC
41464,C1OC2COC1CCC2
108687,CCC1C(C#N)N1C=O
40187,C1OC1C1C2CC1CC2
107835,CCC1=CCC2(C)NC12
126777,CNC1=NOC=C1C#N
53512,CC(=N)N(C=N)C(C)=O
103278,CCC1(CC(O)C1)C#N
57024,CC(C#C)C(=O)N(C)C
16924,O=C1CC(N1)C1CO1
11373,CNC(=O)CC1CO1
83754,OC1C=CCC1(O)C#C
20476,CC1=NC(=NN1)C#C
93174,OC1CCC11CC(=O)O1
126111,CN1N=NC(=N1)C(N)=N
53450,CC(=O)C(C)(C)C(N)=O
117668,CCCC1(CN1)C1CO1
31402,CCC1=NC=C(O)N=C1
122049,C1C2CN1C1=NC=NN21
25997,CN(C)C1=COC(C)=C1
128284,NC1=CNN=C(O)C1=O
11235,COC1CN=C(C)O1
51576,N=COCC1(CC1)C#N
60854,CC(NC=O)C(C)C#N
46900,N=C1NC(CCO1)C#C
78857,CN1C2C3OCC1C23O
29432,CN1C=C(N)N=C1C#N
102112,CCC1(O)C2OC=NC12
130435,CC1=CC(F)=NC(=N)O1
95161,CC1CCCCC(C)=C1
84091,CC1(C=O)C(O)CC1=O
86554,CC1CC=CC11CC1O
43582,O=C1CC23CC4N2CC134
6134,CC1(O)COC(=N)C1
41668,C1OCC=CC#CCO1
129390,OC(C#C)C1=NOC=C1
103031,COC1(C)CCOC1=O
111152,COC1CC(C)(C)C1=O
88362,CC1OC2(C)CN3C1C23
92144,CC1COC(=O)N(C)C1
62863,CC1(C)CN2C3CC1C23
18572,O=C1C2CC3CC1C23
131061,CC1=CNC(=O)N=C1F
7386,CC#CC1(O)CC1O
105017,OCC12CC(C1)C1CN21
110501,CC1=CC(CO)C2OC12
39054,C1C2CCCOCCN12
50860,O=CCC1C2C3CC1C23
21214,N=C1OC(=O)NN=C1
48484,O=CC12NC3C=CC1C23
128840,O=C(C#C)N1C=CC=N1
17729,CC12C3OC1C=CC23
131144,CN1C=CC=C(F)C1=O
926,CC1=CC=NC=C1
12073,CCC1OC(=O)C1C
81950,OC1C2CC3CC3OC12
20259,C1OC1C1=CNN=C1
6243,CC(OC(N)=O)C#N
123479,CC1=C(N)ON=C1CO
11237,CCC1CC(=O)CO1
112149,CCC1CC11CCC=C1
31789,CCC1=CC=NC=C1C
8104,O=C1CC(CC#C)O1
3307,C1CC2NC2C=C1
41828,O=C(C#C)C1OC2CC12
49159,O=CN1C2CC2CC1=O
43556,O=C1CC23CC2(CN3)O1
97040,CNC(=O)N(C)C(N)=O
107080,OCC12NCC1OC2=N
67351,CC12CC(C1)C21COC1
87935,OC1CC1OC1CCC1
15989,O=C1C=CCC11CC1
75618,CC1C(C)C1C(=O)C#N
11723,CC1=NC2(CC2)CO1
35558,N#CCC#CCN1CC1
120208,OCCOC(=O)NC=O
74793,CC1=C(C)C(O)C(=O)C1
64667,OC1(CC2CC2C1)C=O
31291,CCC1=COC(NC)=N1
71520,CC12CC(CO1)N=CO2
81859,CC12CC3OC1C(O)C23
42227,O=C1C2C3CC2(C#C)C13
108167,CCC1C(C)C(=O)C1O
2608,O=CCCCC=O
464,CC1COCO1
128035,NC1=C(NC=N)ON=C1
124765,CCC1=NC(=N)N=NN1
114989,OCC1CCNCC1=O
4471,CC1=NC(O)=C(N)N1
58308,CC(C)C1C2NC(=O)C12
69601,CC12CC1CCC(=O)C2
1402,CC(OC=O)C#C
99569,CCC(O)C(C=O)C=O
10435,CC1OC1(C=O)C=O
120926,CCCCN1CC1C#N
71529,CC12CC(CO1)CC=C2
